M  = 7648
NX = 200
NY = 200

u_rad, v_rad, vis_r, vis_i, noise_std_dev
-2.373096e-02, -5.371055e-02, 9.870254e-01, -8.871467e+00, 6.624627e-02
-5.224358e-01, 1.129742e-01, 1.585772e+00, 2.726052e-01, 2.390657e-02
1.102084e-01, -1.127629e-01, 1.016222e+00, -1.775431e+00, 8.325774e-02
-1.401110e-01, -6.884753e-02, -1.816620e+00, -4.000028e+00, 3.681266e-02
-4.289869e-02, -3.866059e-02, 1.137243e+01, 1.355470e+00, 1.107990e-01
-3.485717e-01, 1.117213e-01, -1.396524e+00, 7.832333e-01, 3.534225e-02
-2.923654e-01, 7.223627e-02, -2.860776e+00, 5.504861e-01, 7.833095e-02
-7.910708e-01, 2.389211e-01, 8.336151e-01, -9.382343e-01, 3.166710e-02
-1.584264e-01, 1.318383e-02, -2.428864e+00, -1.098459e+00, 1.711862e-01
-4.087459e-01, 5.709940e-02, -1.690696e+00, 1.891628e-01, 2.972878e-02
-3.115329e-01, 8.728621e-02, 1.788880e-01, -2.930867e+00, 4.617285e-02
5.620621e-02, -3.948504e-02, 2.903350e+00, 7.013478e-01, 6.887108e-02
-4.424987e-01, 1.271997e-01, -1.411389e+00, 5.084342e-01, 3.788825e-02
1.901455e-01, -9.853743e-02, 5.417444e-02, 2.856687e+00, 9.920430e-02
-6.017396e-02, -5.462195e-02, 1.061211e+01, 2.909590e+00, 1.810187e-01
3.703850e-02, -2.443508e-02, -5.452116e+00, 1.293388e+00, 8.828558e-02
-4.987048e-01, 1.666849e-01, -1.078440e+00, 1.161098e+00, 4.176505e-02
1.339394e-01, -5.905238e-02, -9.018653e-01, 6.682966e-01, 1.609016e-01
-1.163801e-01, -1.513686e-02, 3.737757e+00, 1.116646e+00, 4.898530e-02
-1.916770e-02, 1.505000e-02, -4.231871e-01, 8.910414e+00, 9.109323e-02
6.326440e-01, -2.257370e-01, 1.058886e+00, -8.985805e-01, 8.894697e-02
3.823247e-01, -1.818216e-01, -1.213702e+00, -5.872680e-01, 2.002594e-02
4.795373e-01, -1.516348e-01, 1.921119e+00, 3.186039e-02, 2.930983e-02
-2.503196e-01, 4.391553e-02, 9.177057e-01, -1.962696e+00, 9.847531e-02
-1.531071e-01, 7.410232e-02, 7.228344e-01, 1.756231e+00, 9.039549e-02
9.721250e-02, 3.018685e-02, -3.477173e+00, 3.052722e+00, 4.099405e-02
1.313505e-01, 1.697274e-01, -3.135657e+00, 5.036615e+00, 1.290515e-01
3.996032e-01, 4.376033e-02, -1.488655e+00, -1.240969e+00, 2.107732e-01
5.138748e-02, 1.555078e-01, 2.068698e+00, 7.086135e-01, 1.405961e-01
1.075446e-01, 1.160185e-01, 5.802731e+00, 3.843580e+00, 2.307361e-01
-3.914803e-01, 2.827407e-01, -1.826896e+00, 5.533792e-01, 1.340050e-01
2.413501e-01, 5.695606e-02, -1.802919e+00, -6.791591e-01, 5.553766e-01
-8.889804e-03, 1.008900e-01, 1.662930e+00, 2.040174e+00, 1.215199e-01
8.839826e-02, 1.310696e-01, -3.772601e+00, 5.166267e+00, 1.224345e-01
5.533693e-01, 3.094866e-01, 8.709822e-01, -1.528843e+00, 1.810251e-01
2.682521e-01, -1.259670e-01, -2.431677e-01, 3.146697e+00, 5.114188e-02
-7.996276e-02, -1.421952e-02, -4.259499e+00, -2.224175e+00, 7.167618e-02
-2.380587e-02, -5.370879e-02, 1.544990e+00, -8.881088e+00, 7.135265e-02
-5.228308e-01, 1.130133e-01, 1.553712e+00, 3.197195e-01, 2.813098e-02
1.099997e-01, -1.127712e-01, 9.128122e-01, -1.703467e+00, 1.019893e-01
-1.402401e-01, -6.883704e-02, -1.996243e+00, -3.928204e+00, 3.553523e-02
-4.295217e-02, -3.865739e-02, 1.126104e+01, 1.697314e+00, 1.118091e-01
4.220194e-01, 1.397590e-01, -6.719768e-01, 1.232150e+00, 3.990483e-02
-3.482152e-01, 1.117474e-01, -1.434048e+00, 7.038609e-01, 4.673747e-02
-2.920580e-01, 7.225819e-02, -3.021826e+00, 3.277357e-01, 8.435969e-02
-7.910814e-01, 2.389803e-01, 9.023093e-01, -9.419036e-01, 3.516861e-02
-1.582528e-01, 1.319571e-02, -2.523875e+00, -1.165865e+00, 1.330234e-01
-4.084927e-01, 5.713003e-02, -1.670083e+00, 1.217594e-01, 3.847456e-02
-3.112043e-01, 8.730960e-02, 3.772153e-01, -2.919330e+00, 4.665356e-02
1.537667e-01, 2.657246e-01, 2.138106e+00, 6.801275e-01, 4.621684e-02
5.615691e-02, -3.948926e-02, 2.860618e+00, 9.041729e-01, 6.336174e-02
-4.428678e-01, 1.272327e-01, -1.470742e+00, 5.208925e-01, 3.666200e-02
1.899625e-01, -9.855170e-02, -2.444448e-02, 2.589330e+00, 9.509357e-02
-6.027733e-02, -5.461746e-02, 1.064191e+01, 2.875297e+00, 1.685925e-01
3.701060e-02, -2.443786e-02, -5.565095e+00, 9.002278e-01, 9.404108e-02
5.019823e-01, 1.539787e-01, -1.538148e+00, -1.506313e+00, 6.773538e-02
-4.990250e-01, 1.667221e-01, -8.821337e-01, 1.190402e+00, 5.027771e-02
1.338057e-01, -5.906244e-02, -1.099833e+00, 8.490550e-01, 1.910704e-01
-1.164343e-01, -1.512815e-02, 3.769681e+00, 7.869210e-01, 5.313681e-02
-1.914629e-02, 1.505144e-02, -1.803792e-01, 8.883542e+00, 1.238691e-01
4.458252e-01, 1.934680e-01, -4.855814e-01, -1.606647e+00, 7.023461e-02
6.328303e-01, -2.257844e-01, 9.051839e-01, -9.659443e-01, 9.127405e-02
3.825906e-01, -1.818502e-01, -1.256233e+00, -5.445704e-01, 2.356249e-02
4.798786e-01, -1.516706e-01, 1.878750e+00, 6.499953e-02, 3.296284e-02
9.448499e-01, 2.674572e-02, 2.053349e-01, 1.456673e+00, 4.167435e-02
-2.502399e-01, 4.393430e-02, 1.010544e+00, -1.942549e+00, 8.278716e-02
-1.529519e-01, 7.411382e-02, 6.927083e-01, 1.889309e+00, 9.373616e-02
3.120196e-01, 2.525303e-01, -2.761177e+00, 2.599647e+00, 1.359141e-01
9.728802e-02, 3.017958e-02, -3.694350e+00, 2.796920e+00, 5.244532e-02
5.622597e-01, 2.085959e-01, -1.691608e+00, -9.591471e-01, 4.147660e-02
4.649715e-01, 1.784164e-01, -4.075198e-01, 1.436577e+00, 3.290812e-02
1.316829e-01, 1.697175e-01, -2.598308e+00, 5.543683e+00, 1.682868e-01
3.995465e-01, 4.373038e-02, -1.441718e+00, -1.885269e+00, 2.236912e-01
5.168923e-02, 1.555039e-01, 2.031498e+00, 3.639465e-01, 1.587376e-01
1.077966e-01, 1.160105e-01, 5.487359e+00, 3.391960e+00, 2.967460e-01
-3.915455e-01, 2.827700e-01, -1.550979e+00, 4.088433e-01, 1.250250e-01
2.414679e-01, 5.693800e-02, -1.375840e+00, -5.230547e-01, 7.088159e-01
-8.691074e-03, 1.008907e-01, 1.960325e+00, 2.162462e+00, 1.257692e-01
8.867188e-02, 1.310630e-01, -3.519449e+00, 5.210465e+00, 1.350585e-01
5.534793e-01, 3.094452e-01, 7.561804e-01, -1.633675e+00, 1.943245e-01
2.678621e-01, -1.259875e-01, -5.133114e-01, 3.203878e+00, 5.085365e-02
-7.998837e-02, -1.421343e-02, -4.199333e+00, -2.338227e+00, 9.050458e-02
-2.388183e-02, -5.370700e-02, 1.614540e+00, -8.838144e+00, 7.774385e-02
-5.232294e-01, 1.130530e-01, 1.567738e+00, 3.812309e-01, 2.734501e-02
1.097870e-01, -1.127796e-01, 9.881951e-01, -1.694899e+00, 9.503576e-02
-1.403705e-01, -6.882639e-02, -1.842787e+00, -3.951563e+00, 3.642593e-02
-4.300632e-02, -3.865414e-02, 1.130230e+01, 1.636827e+00, 9.575011e-02
4.217990e-01, 1.397268e-01, -6.383914e-01, 1.238350e+00, 9.970582e-02
-3.478569e-01, 1.117736e-01, -1.272352e+00, 8.229193e-01, 3.918717e-02
-2.917495e-01, 7.228011e-02, -2.836396e+00, 5.538835e-01, 7.491239e-02
-7.910887e-01, 2.390395e-01, 9.313484e-01, -9.276333e-01, 3.202081e-02
-1.580783e-01, 1.320760e-02, -2.524292e+00, -9.081656e-01, 1.198387e-01
-4.082371e-01, 5.716067e-02, -1.671184e+00, 2.044056e-01, 3.379659e-02
-3.108741e-01, 8.733297e-02, 1.634880e-01, -2.998307e+00, 5.004134e-02
1.539331e-01, 2.657131e-01, 2.103947e+00, 4.179951e-01, 1.419549e-01
5.610738e-02, -3.949347e-02, 2.835910e+00, 8.821288e-01, 6.399622e-02
-4.432344e-01, 1.272658e-01, -1.441891e+00, 4.606585e-01, 3.852905e-02
1.897785e-01, -9.856597e-02, 5.601213e-02, 2.868995e+00, 1.115532e-01
-6.038044e-02, -5.461296e-02, 1.074800e+01, 3.002283e+00, 1.782700e-01
3.698253e-02, -2.444064e-02, -5.598933e+00, 9.717215e-01, 1.019713e-01
5.017908e-01, 1.539410e-01, -1.699716e+00, -1.379608e+00, 1.387389e-01
-4.993421e-01, 1.667594e-01, -1.094363e+00, 1.223868e+00, 4.728647e-02
1.336713e-01, -5.907248e-02, -1.201667e+00, 1.074289e+00, 2.209279e-01
-1.164878e-01, -1.511945e-02, 3.794833e+00, 7.851082e-01, 5.091675e-02
-1.912483e-02, 1.505288e-02, -1.040679e-01, 8.945896e+00, 1.113475e-01
4.456831e-01, 1.934346e-01, -4.373505e-01, -1.585609e+00, 1.332268e-01
6.330132e-01, -2.258318e-01, 1.030297e+00, -1.096942e+00, 7.599334e-02
3.828543e-01, -1.818788e-01, -1.240543e+00, -5.559959e-01, 2.237097e-02
4.802172e-01, -1.517065e-01, 1.827262e+00, -5.052441e-02, 2.815361e-02
9.450247e-01, 2.667509e-02, 3.087903e-01, 1.507708e+00, 9.607370e-02
-2.501590e-01, 4.395307e-02, 8.197309e-01, -1.822046e+00, 1.055128e-01
-1.527959e-01, 7.412531e-02, 8.077829e-01, 1.595699e+00, 1.048712e-01
3.120120e-01, 2.525069e-01, -2.660931e+00, 2.731317e+00, 2.988334e-01
9.736305e-02, 3.017231e-02, -3.655334e+00, 2.916595e+00, 5.725479e-02
5.621712e-01, 2.085539e-01, -1.788893e+00, -8.780723e-01, 1.290356e-01
4.648080e-01, 1.783816e-01, -3.216889e-01, 1.449141e+00, 9.346216e-02
1.320036e-01, 1.697079e-01, -2.745446e+00, 5.319939e+00, 1.422428e-01
3.994878e-01, 4.370047e-02, -1.373255e+00, -2.056208e+00, 1.910884e-01
5.199109e-02, 1.555001e-01, 2.150988e+00, 8.281871e-01, 1.770935e-01
1.080485e-01, 1.160024e-01, 6.319306e+00, 3.196474e+00, 2.890122e-01
-3.916088e-01, 2.827993e-01, -1.527370e+00, 4.812442e-01, 1.284927e-01
2.415846e-01, 5.691994e-02, -2.466889e+00, -1.453879e-01, 6.845480e-01
-8.492280e-03, 1.008914e-01, 1.645142e+00, 2.166273e+00, 1.267353e-01
8.894528e-02, 1.310564e-01, -3.322550e+00, 5.342266e+00, 1.536543e-01
2.674838e-01, -1.260073e-01, -5.926475e-01, 3.107004e+00, 5.636872e-02
-8.001278e-02, -1.420754e-02, -4.232603e+00, -2.222138e+00, 9.549645e-02
-2.395524e-02, -5.370525e-02, 9.948021e-01, -8.886643e+00, 7.114591e-02
-5.236122e-01, 1.130914e-01, 1.551858e+00, 4.108088e-01, 2.888130e-02
1.095807e-01, -1.127877e-01, 9.569272e-01, -1.641619e+00, 1.100841e-01
-1.404960e-01, -6.881608e-02, -1.897076e+00, -3.979085e+00, 3.567007e-02
-4.305847e-02, -3.865098e-02, 1.132082e+01, 1.074784e+00, 1.629919e-01
-3.474966e-01, 1.117997e-01, -1.306337e+00, 9.108227e-01, 4.327552e-02
-2.914392e-01, 7.230201e-02, -2.979462e+00, 7.059222e-01, 6.880409e-02
-7.910947e-01, 2.390988e-01, 8.687598e-01, -9.135762e-01, 3.420449e-02
-1.579032e-01, 1.321947e-02, -2.829193e+00, -9.221693e-01, 1.409990e-01
-4.079799e-01, 5.719128e-02, -1.637865e+00, 2.501050e-01, 3.785779e-02
-3.105425e-01, 8.735631e-02, -4.916472e-02, -2.985991e+00, 7.201162e-02
5.605747e-02, -3.949769e-02, 2.908884e+00, 8.236837e-01, 7.176044e-02
-4.435997e-01, 1.272990e-01, -1.515639e+00, 3.909967e-01, 4.081521e-02
1.895934e-01, -9.858023e-02, -4.647308e-02, 2.665385e+00, 1.237538e-01
-6.048337e-02, -5.460845e-02, 1.067387e+01, 3.093673e+00, 2.447326e-01
3.695424e-02, -2.444342e-02, -5.499625e+00, 1.119762e+00, 1.584966e-01
-4.996571e-01, 1.667968e-01, -1.089780e+00, 1.069516e+00, 4.451497e-02
1.335361e-01, -5.908253e-02, -7.494118e-01, 7.317795e-01, 1.847658e-01
-1.165408e-01, -1.511072e-02, 3.642945e+00, 1.068043e+00, 6.148555e-02
-1.910323e-02, 1.505431e-02, -1.915931e-01, 8.860694e+00, 1.425024e-01
6.331936e-01, -2.258791e-01, 1.058802e+00, -1.002358e+00, 9.717405e-02
3.831162e-01, -1.819074e-01, -1.303570e+00, -5.035437e-01, 2.889061e-02
4.805538e-01, -1.517424e-01, 1.843860e+00, -2.130074e-01, 2.904756e-02
-2.500769e-01, 4.397184e-02, 5.997220e-01, -2.013650e+00, 7.720758e-02
-1.526392e-01, 7.413679e-02, 8.480607e-01, 1.899874e+00, 9.309300e-02
9.743763e-02, 3.016503e-02, -3.512893e+00, 3.018016e+00, 6.843123e-02
1.323294e-01, 1.696981e-01, -2.422823e+00, 5.442651e+00, 1.692752e-01
3.994272e-01, 4.367054e-02, -1.728377e+00, -1.722106e+00, 1.972671e-01
5.229222e-02, 1.554963e-01, 1.938880e+00, 3.042874e-01, 1.643698e-01
1.082995e-01, 1.159944e-01, 5.875737e+00, 3.031526e+00, 2.762937e-01
-3.916698e-01, 2.828286e-01, -1.631859e+00, 6.789020e-01, 1.418235e-01
2.417000e-01, 5.690187e-02, -2.517836e+00, 1.548800e+00, 5.483852e-01
-8.293582e-03, 1.008921e-01, 1.718381e+00, 2.184777e+00, 1.337252e-01
8.921807e-02, 1.310498e-01, -3.501823e+00, 5.572285e+00, 1.459489e-01
5.536921e-01, 3.093622e-01, 4.466683e-01, -1.778804e+00, 1.807903e-01
2.670977e-01, -1.260273e-01, -3.374647e-01, 3.228861e+00, 3.545022e-02
-8.003718e-02, -1.420156e-02, -4.166998e+00, -2.312918e+00, 7.596064e-02
-2.402974e-02, -5.370347e-02, 7.851874e-01, -8.952920e+00, 5.682649e-02
-5.239992e-01, 1.131306e-01, 1.516544e+00, 4.782630e-01, 2.561828e-02
1.093706e-01, -1.127960e-01, 9.270325e-01, -1.744888e+00, 1.146768e-01
-1.406230e-01, -6.880558e-02, -1.909155e+00, -3.941403e+00, 3.259291e-02
-4.311132e-02, -3.864776e-02, 1.125051e+01, 1.709175e+00, 7.776348e-02
4.213618e-01, 1.396639e-01, -6.491544e-01, 1.274198e+00, 5.634704e-02
-3.471350e-01, 1.118258e-01, -1.407930e+00, 7.802557e-01, 4.230167e-02
-2.911277e-01, 7.232391e-02, -2.912088e+00, 5.934774e-01, 6.787694e-02
-7.910971e-01, 2.391579e-01, 9.663555e-01, -8.040562e-01, 3.510214e-02
-1.577271e-01, 1.323133e-02, -2.549257e+00, -9.772442e-01, 1.450188e-01
-4.077206e-01, 5.722188e-02, -1.681133e+00, 8.662988e-02, 3.504993e-02
-3.102091e-01, 8.737961e-02, 3.547503e-01, -2.982275e+00, 3.255468e-02
1.542647e-01, 2.656901e-01, 2.160956e+00, 5.262246e-01, 7.471935e-02
5.600744e-02, -3.950189e-02, 2.922644e+00, 6.586729e-01, 6.889305e-02
-4.439622e-01, 1.273321e-01, -1.512129e+00, 4.156699e-01, 3.136099e-02
1.894078e-01, -9.859443e-02, 1.743639e-01, 2.673727e+00, 1.228344e-01
-6.058582e-02, -5.460396e-02, 1.070002e+01, 2.700309e+00, 1.760815e-01
3.692584e-02, -2.444619e-02, -5.606826e+00, 9.523469e-01, 7.636075e-02
5.013991e-01, 1.538657e-01, -1.653902e+00, -1.455495e+00, 7.990329e-02
-4.999692e-01, 1.668341e-01, -1.099840e+00, 9.972367e-01, 4.743683e-02
1.334006e-01, -5.909254e-02, -9.189235e-01, 7.793539e-01, 1.986174e-01
-1.165932e-01, -1.510201e-02, 3.681559e+00, 1.157363e+00, 4.958901e-02
-1.908157e-02, 1.505575e-02, -1.078635e+00, 8.894748e+00, 8.185542e-02
4.453918e-01, 1.933676e-01, -1.901857e-01, -1.719036e+00, 7.733134e-02
6.333705e-01, -2.259265e-01, 9.975645e-01, -1.139371e+00, 1.014748e-01
3.833761e-01, -1.819361e-01, -1.326651e+00, -4.625178e-01, 2.322124e-02
4.808881e-01, -1.517784e-01, 1.863499e+00, -1.512227e-01, 2.268878e-02
9.453618e-01, 2.653335e-02, 4.056095e-01, 1.418857e+00, 5.477104e-02
-2.499937e-01, 4.399057e-02, 7.418544e-01, -2.006146e+00, 8.459991e-02
-1.524820e-01, 7.414826e-02, 7.257081e-01, 1.716379e+00, 9.440606e-02
3.119914e-01, 2.524601e-01, -2.768002e+00, 2.521414e+00, 1.639393e-01
9.751165e-02, 3.015775e-02, -3.643613e+00, 2.833690e+00, 5.423488e-02
5.619850e-01, 2.084695e-01, -1.728383e+00, -9.177566e-01, 7.274726e-02
4.644732e-01, 1.783118e-01, -3.698004e-01, 1.388141e+00, 4.400987e-02
1.326550e-01, 1.696882e-01, -2.994315e+00, 5.457365e+00, 1.804720e-01
3.993646e-01, 4.364066e-02, -1.109231e+00, -1.543039e+00, 2.152035e-01
5.259337e-02, 1.554924e-01, 2.109522e+00, 3.725472e-01, 1.795381e-01
1.085504e-01, 1.159863e-01, 5.666810e+00, 3.776070e+00, 2.907037e-01
-3.917291e-01, 2.828579e-01, -1.547786e+00, 5.993868e-01, 1.454895e-01
2.418143e-01, 5.688380e-02, -2.374539e+00, -3.464886e-04, 6.746844e-01
-8.094756e-03, 1.008928e-01, 1.845629e+00, 1.645991e+00, 1.414693e-01
8.949060e-02, 1.310432e-01, -3.834534e+00, 5.325050e+00, 1.603691e-01
2.667102e-01, -1.260475e-01, -5.769711e-01, 3.113523e+00, 4.956133e-02
-8.006126e-02, -1.419556e-02, -4.034486e+00, -2.539002e+00, 5.498605e-02
-2.410436e-02, -5.370170e-02, 1.000650e+00, -8.945943e+00, 5.797836e-02
-5.243844e-01, 1.131698e-01, 1.492700e+00, 5.411385e-01, 2.680425e-02
1.091596e-01, -1.128043e-01, 1.271134e+00, -1.510274e+00, 1.070365e-01
-1.407495e-01, -6.879507e-02, -1.922511e+00, -3.933335e+00, 4.077266e-02
-4.316411e-02, -3.864454e-02, 1.113340e+01, 1.817924e+00, 1.211702e-01
-3.467718e-01, 1.118519e-01, -1.394229e+00, 8.600115e-01, 3.744427e-02
-2.908145e-01, 7.234577e-02, -2.821617e+00, 7.764856e-01, 6.625028e-02
-7.910959e-01, 2.392171e-01, 9.670713e-01, -8.580611e-01, 3.021356e-02
-1.575504e-01, 1.324316e-02, -2.651475e+00, -1.396906e+00, 1.126517e-01
-4.074596e-01, 5.725242e-02, -1.684239e+00, 2.431778e-01, 3.647073e-02
-3.098744e-01, 8.740292e-02, 1.571457e-01, -3.007519e+00, 3.386425e-02
5.595698e-02, -3.950611e-02, 2.817255e+00, 5.917839e-01, 6.398861e-02
-4.443227e-01, 1.273653e-01, -1.551684e+00, 4.206038e-01, 2.703901e-02
1.892211e-01, -9.860869e-02, 3.022202e-02, 2.697777e+00, 1.142147e-01
-6.068815e-02, -5.459942e-02, 1.094885e+01, 2.045135e+00, 1.504798e-01
3.689722e-02, -2.444897e-02, -5.550855e+00, 1.158546e+00, 9.205051e-02
-5.002796e-01, 1.668715e-01, -1.165887e+00, 1.000278e+00, 4.304742e-02
1.332640e-01, -5.910259e-02, -1.165701e+00, 4.474256e-01, 2.407250e-01
-1.166451e-01, -1.509328e-02, 3.659903e+00, 1.018137e+00, 5.072441e-02
-1.905977e-02, 1.505718e-02, -8.249064e-01, 8.885742e+00, 1.279538e-01
6.335444e-01, -2.259739e-01, 1.183811e+00, -9.339160e-01, 1.178031e-01
3.836346e-01, -1.819648e-01, -1.348159e+00, -4.043662e-01, 3.023136e-02
4.812199e-01, -1.518143e-01, 1.840580e+00, -2.273674e-01, 2.556197e-02
-2.499092e-01, 4.400933e-02, 4.121895e-01, -2.040485e+00, 1.276745e-01
-1.523238e-01, 7.415971e-02, 8.749533e-01, 1.683847e+00, 1.285297e-01
9.758533e-02, 3.015046e-02, -3.681978e+00, 2.742251e+00, 6.755803e-02
1.329661e-01, 1.696787e-01, -2.739000e+00, 5.545069e+00, 1.890371e-01
3.993027e-01, 4.361185e-02, -1.611463e+00, -1.082467e+00, 1.674668e-01
1.087907e-01, 1.159786e-01, 6.184849e+00, 2.996709e+00, 3.068731e-01
-3.917843e-01, 2.828861e-01, -1.529525e+00, 3.848596e-01, 1.164419e-01
2.419232e-01, 5.686641e-02, -1.462073e+00, -6.998318e-01, 6.919201e-01
-7.903933e-03, 1.008934e-01, 2.157605e+00, 1.889491e+00, 1.670125e-01
8.975237e-02, 1.310368e-01, -3.611870e+00, 5.410600e+00, 1.560315e-01
5.538896e-01, 3.092808e-01, 8.064074e-01, -1.691018e+00, 1.722674e-01
2.663358e-01, -1.260668e-01, -5.515274e-01, 3.185159e+00, 5.599341e-02
-2.417578e-02, -5.369997e-02, 6.638622e-01, -9.009372e+00, 8.377709e-02
-5.247510e-01, 1.132074e-01, 1.494416e+00, 4.662157e-01, 3.386154e-02
1.089564e-01, -1.128122e-01, 7.263113e-01, -1.402265e+00, 1.224562e-01
-1.408702e-01, -6.878492e-02, -1.742574e+00, -4.020547e+00, 5.954065e-02
-4.321460e-02, -3.864144e-02, 1.128160e+01, 1.487184e+00, 1.143968e-01
4.209215e-01, 1.396019e-01, -6.186227e-01, 1.267289e+00, 5.903704e-02
-2.905111e-01, 7.236682e-02, -2.897880e+00, 7.790312e-01, 7.444993e-02
-7.910897e-01, 2.392741e-01, 9.588948e-01, -8.783746e-01, 3.540767e-02
-1.573791e-01, 1.325459e-02, -2.426034e+00, -8.432217e-01, 1.462498e-01
-4.072060e-01, 5.728189e-02, -1.635561e+00, 1.390839e-01, 4.264291e-02
-3.095496e-01, 8.742538e-02, 1.309727e-01, -3.077973e+00, 4.859169e-02
1.545871e-01, 2.656675e-01, 2.137505e+00, 3.861996e-01, 9.368594e-02
-5.005757e-01, 1.669075e-01, -1.188974e+00, 9.239493e-01, 4.828568e-02
1.331321e-01, -5.911221e-02, -8.064289e-01, 6.024869e-01, 2.287745e-01
-1.166945e-01, -1.508488e-02, 3.600485e+00, 1.411909e+00, 8.060558e-02
-1.903870e-02, 1.505856e-02, -1.020160e+00, 8.935352e+00, 1.113391e-01
4.450975e-01, 1.933020e-01, -2.626638e-01, -1.688826e+00, 8.772649e-02
6.337079e-01, -2.260196e-01, 8.429961e-01, -1.070335e+00, 1.086570e-01
3.838807e-01, -1.819923e-01, -1.342707e+00, -5.203124e-01, 2.401096e-02
4.815373e-01, -1.518489e-01, 1.802297e+00, -1.970066e-01, 2.448773e-02
9.456742e-01, 2.639442e-02, 4.590155e-01, 1.393089e+00, 6.542557e-02
-2.498267e-01, 4.402733e-02, 8.235910e-01, -2.137827e+00, 1.189455e-01
-1.521705e-01, 7.417076e-02, 8.697397e-01, 1.710495e+00, 9.981274e-02
3.119655e-01, 2.524141e-01, -2.554671e+00, 2.805966e+00, 1.868752e-01
9.765586e-02, 3.014343e-02, -3.418530e+00, 3.072509e+00, 6.858703e-02
5.617923e-01, 2.083867e-01, -1.807139e+00, -8.161072e-01, 7.287520e-02
4.641359e-01, 1.782433e-01, -3.505998e-01, 1.398162e+00, 7.051945e-02
1.630144e-01, 1.685258e-01, 5.960689e+00, 2.807408e+00, 1.779147e-01
3.822242e-01, 4.054392e-02, -3.190828e-02, -1.932507e+00, 4.938542e-01
1.317933e-01, 1.150412e-01, 5.452492e+00, -4.043502e+00, 3.840764e-01
-3.875085e-01, 2.859414e-01, -1.398625e+00, 4.601243e-01, 1.509417e-01
2.473014e-01, 5.494995e-02, -6.947971e-01, 8.569224e-01, 8.675029e-01
1.284357e-02, 1.008797e-01, 7.711331e-01, -2.461635e+00, 1.488129e-01
1.155096e-01, 1.302389e-01, 5.571737e+00, 5.515400e+00, 2.114601e-01
2.192968e-01, -1.279790e-01, -1.118211e+00, -2.474165e+00, 7.303824e-02
-3.121521e-02, -5.348474e-02, 3.791643e+00, -8.654531e+00, 8.367705e-02
-5.505049e-01, 1.174088e-01, -9.897501e-01, 1.055758e+00, 2.595707e-02
8.432204e-02, -1.135750e-01, 3.667893e-01, 7.223384e-01, 1.090411e-01
-1.501705e-01, -6.764628e-02, 9.976074e-01, -3.816778e+00, 4.783454e-02
-4.750218e-02, -3.828720e-02, 1.043004e+01, 3.354973e+00, 1.290100e-01
-2.504761e-01, 7.449543e-02, 1.864093e+00, 1.163988e+00, 1.703487e-01
-7.697999e-01, 2.453876e-01, -2.233131e-01, -1.097029e+00, 5.437635e-02
-1.349568e-01, 1.440465e-02, -1.191094e+00, 3.370955e+00, 3.437693e-01
-3.693807e-01, 6.033550e-02, 1.613120e+00, 1.020717e+00, 7.162739e-02
-2.667617e-01, 8.969297e-02, -2.514255e+00, 1.737625e+00, 6.873498e-02
-5.192982e-01, 1.708963e-01, -1.128730e+00, -1.077775e+00, 5.013599e-02
1.155281e-01, -6.009039e-02, -2.361400e+00, 7.347612e-01, 2.978584e-01
-1.189494e-01, -1.416173e-02, 3.816861e+00, 1.561125e+00, 6.891745e-02
-1.628679e-02, 1.519757e-02, 3.324562e-01, 9.025171e+00, 1.208139e-01
6.348302e-01, -2.309849e-01, 1.107339e-03, -1.286944e+00, 1.021331e-01
4.003525e-01, -1.850618e-01, -1.515613e+00, 1.111153e+00, 3.489517e-02
5.030101e-01, -1.556988e-01, -2.998820e-01, -1.576998e+00, 2.558818e-02
-2.344579e-01, 4.592950e-02, -3.031572e-01, -2.404430e+00, 1.422104e-01
-1.318144e-01, 7.528800e-02, 6.877571e-01, -4.931183e-02, 1.200607e-01
1.026655e-01, 2.935941e-02, -2.108391e+00, 3.652925e+00, 6.185946e-02
1.632308e-01, 1.685153e-01, 6.032917e+00, 2.975437e+00, 1.680767e-01
3.819969e-01, 4.051904e-02, 2.348016e-01, -2.289039e+00, 4.130235e-01
1.319574e-01, 1.150327e-01, 4.531816e+00, -3.739236e+00, 3.095436e-01
-3.873879e-01, 2.859667e-01, -1.158594e+00, 7.715039e-01, 1.347165e-01
2.472924e-01, 5.493387e-02, -5.641111e-01, 1.828808e+00, 6.220828e-01
1.301519e-02, 1.008790e-01, 7.453946e-01, -2.382023e+00, 1.536706e-01
1.157002e-01, 1.302315e-01, 5.565296e+00, 5.485904e+00, 1.380624e-01
5.495351e-01, 3.049177e-01, -1.722422e-01, -1.819071e+00, 2.150471e-01
2.187664e-01, -1.279962e-01, -1.181960e+00, -2.419801e+00, 7.820931e-02
-3.127351e-02, -5.348249e-02, 4.624869e+00, -8.378839e+00, 1.065629e-01
-5.506190e-01, 1.174514e-01, -9.389959e-01, 1.076237e+00, 2.711727e-02
8.406151e-02, -1.135814e-01, 4.694081e-01, 7.495455e-01, 1.132369e-01
-1.502157e-01, -6.763656e-02, 9.285714e-01, -3.838490e+00, 4.722226e-02
-4.753068e-02, -3.828377e-02, 1.043279e+01, 3.229964e+00, 1.410248e-01
3.863040e-01, 1.364022e-01, -7.695908e-01, -1.519175e+00, 6.419986e-02
-2.500397e-01, 7.451370e-02, 1.948696e+00, 1.311368e+00, 1.739001e-01
